# 데이터 출처: 환경부 무공해차 통합누리집(ev.or.kr)
시도,지역구분,차종구분,공고파일,접수방법,민간공고대수_전체,민간공고대수_우선순위,민간공고대수_법인기관,민간공고대수_택시,민간공고대수_일반,접수대수_전체,접수대수_우선순위,접수대수_법인기관,접수대수_택시,접수대수_일반,출고대수_전체,출고대수_우선순위,출고대수_법인기관,출고대수_택시,출고대수_일반,출고잔여대수_전체,출고잔여대수_우선순위,출고잔여대수_법인기관,출고잔여대수_택시,출고잔여대수_일반,비고
경기,파주시,전기화물,본공고 1 본공고 2,*일반: 출고등록순 *우선: 출고등록순,150,15,0,7,128,119,88,7,7,17,106,83,6,2,15,44,0,0,5,113,"[2026년 상반기 파주시 전기차 보급사업] ㅇ 접수기간: 2026. 1. 27.(화) 10:00 ~ 예산 소진 시까지 ㅇ 보급대수: 전기화물 150대(일반 128대, 우선순위 15대, 택배 7대) ※ 보급대수는 보급여건 및 예산범위 내에서 변동될 수 있음 ㅇ 신청대상: 구매지원 지원신청서 접수일 기준 연속하여 파주시에 60일 이상 거주하거나 파주시에 60일 이상 사무소를 두고 사업자등록을 한 경우 ㅇ 대상자 선정기준: 출고·등록순 ㅇ 보급대수 제한: 개인, 개인사업자, 법인 1대 ★ 경유화물차를 보유한 전기화물차 구매자의 경우, 폐차를 미이행할 경우 성능보조금 국비(50만원) 및 시비(국비의 50%) 차감하므로 반드시 폐차해야함(2026년 개정) * 차종별 보조금 확인방법 무공해차 통합누리집 > 구매 및 지원 > 구매보조금 지급현황 > 지자체 차종별보조금 ※ 자세한 내용은 공고문과 차종별 보조금 지원단가를 참고하시기 바랍니다. ★ 우리 시는 전기자동차, 수소전기차, 전기이륜차 등 자동차 보조금을 담당자 1명이 전화부터 서류검토 및 보조금 지급까지 담당하고 있습니다(서류심사 및 자격부여까지 3~4일 소요). ★ 대상자 선정은 15시부터 16시까지 진행 예정 접수 개시에 따라 접수 및 전화량이 많아 처리가 계속 지연되오니, 자동차 보조금액 등 단순문의는 공고문을 꼭 확인하여주시고, 순서대로 처리하고 있사오니 독촉전화 지양해주시기 바랍니다. ★ 2월 4일부터 9일까지 개인사정으로 부재중입니다. ★ 전기화물차 상반기 마감. 이미 접수된 건에 대해서도 예산에 따라 대상자 선정이 불가할 수 있습니다<차종별 보조금 상이, 소상공인 추가 지원금 등>."
경기,이천시,전기화물,본공고 1,*일반: 출고등록순 *우선: 출고등록순,104,10,0,5,89,48,30,5,1,12,25,20,1,1,3,79,0,0,4,86,「2026년 상반기 전기자동차 보급사업」 1. 사업기간 : 2026. 1. 30. (금) ~ 2026. 6.30.(화) (예산 소진 시 종료) 2. 보급대수 - 승용 : 668대 - 화물 : 104대 - 일반승합 : 2대 - 어린이통학승합 : 1대 3. 선정기준 : 출고·등록순 ※ 자세한 사항은 붙임의 공고문을 반드시 확인하여 주시기 바랍니다. ※ 지원신청 및 지급신청(원본대조필 날인)시 1개의 PDF파일로 스캔하여 첨부 ※ 신청 관련 사항은 지점 및 대리점에 문의 ※ 전화폭주로 업무처리가 지연되고 있습니다. 전화자제 및 공고문 참조
경기,안성시,전기화물,본공고 1 본공고 2 본공고 3,*일반: 출고등록순 *우선: 출고등록순,73,0,0,0,73,62,39,6,3,14,44,27,6,1,10,29,0,0,0,63,"★전기화물 마감★ <2026년 전기자동차 보급사업 공고(상반기)> 1. 신청기간 : 2026. 2. 2.(월) ~ 6. 30.(화) 예산 소진시 조기마감 2. 보급대수: 화물 73대 ※ 차종별 보조금 상이하므로 보급대수는 변경될 수 있음 3. 선정방법: 출고등록순 ★ 자세한 사항은 공고문 참고 ★ 전환지원금은 개인(개인사업자 불가)만 신청가능하며 판매 및 폐차관련서류는 보조금 지급신청전까지 제출(대리점에서는 전환지원금 Y로 체크) ★ 지원 신청 후 자격부여까지는 최대 7일이 소요되며 그 결과는 문자로 안내하오니, 빠른 처리를 위한 단순 접수알림, 처리 독촉 전화 자제 요망 붙임 1. 공고문(한글) 1부. 2. 공고문(PDF) 1부. 3. 차종별 보조금 및 전환지원금(EXCEL) 1부. 끝."
경기,김포시,전기화물,본공고 1,*일반: 출고등록순 *우선: -,125,0,0,0,125,110,76,7,8,19,40,32,1,3,4,85,0,0,0,121,"★ 전기화물차 상반기 마감. 이미 접수된 건에 대해서도 예산에 따라 대상자 선정이 불가할 수 있습니다★ ★ 기본 제출 서류, 차종 단가 등은 문의 전, 반드시 공고문을 먼저 확인하여 주시기 바랍니다. <2026년 상반기 전기자동차 보급사업 안내> - 접수기간 : 2026.2.6.(금) 10:00 ~ 6.30.(화) 예산소진시 조기마감 - 보급대수 : 전기승용 1,031대 / 전기화물 125대 / 전기승합 14대 / 전기승합(어린이통학용) 3대 * 기타 자세한 내용 공고문 참조 * 지원신청서 작성시 빈칸없이 꼼꼼히 작성해주시기 바랍니다. (*특히 구입차종명 무공해차 신청차종과 동일하게 기입) * (전환지원금)판매 및 폐차 관련 서류는 지급 신청 전까지 제출 - 대리점에서는 전환지원금 Y로 선택(판매, 폐차 등 지원대상은 모두 Y로 선택) - 전환지원금은 ""개인""만 가능 (개인사업자, 법인 불가) * 공고 (2026. 2. 5.) 이전 계약 보조금 미지급 대상입니다. (계약일자 확인 후 신청바랍니다.) ※ 시스템 상 표시된 잔여대수와 실제 잔여대수는 상이함."
경기,화성시,전기화물,본공고 1,*일반: 출고등록순 *우선: 출고등록순,354,10,0,20,324,381,243,47,11,80,170,115,10,6,39,184,0,0,14,285,"2026. 2. 27. 잔여 수량 - 지원신청 기준 : 다 찼음 - 대상자선정 기준 : 약 50대 -------------------------------------------------------------------------------- ☆문의 전화가 매우 많아 지원신청서류 확인이 지체되고 있습니다. 지원신청에 따라 순차적으로 확인중에 있으며, 전화를 하셔도 먼저 처리해드리지 않습니다. 잠시 기다려 주시면 최대한 빠르게 처리하도록 하겠습니다.☆☆ ☆☆ 변경공고 사항☆☆☆ 1) 전환지원금 산정산식 변경(승용, 화물 공통): 시스템은 이미 반영완료 2) 성능지원금 지원조건 변경(화물차 해당): 기존 경유화물차 폐차 및 수출말소, 판매도 성능지원금 지원대상에 포함 (단, 경유화물차 1대라도 보유시에는 성능지원금 차감) 성능지원금 예시1) 경유화물차 1대 보유자가 1대 폐차 후 전기화물차 구매시: 성능지원금 미차감 예시2) 경유화물차 2대 보유자가 1대 폐차 후 전기화물차 구매시: 성능지원금 차감 예시3) 경유화물차 2대 보유자가 2대 모두 폐차 후 전기화물차 구매시: 성능지원금 미차감 ★★★신청시 주민등록등본(주소변동내역 필수 포함) 또는 주민등록초본(주소변동내역 필수 포함)을 등록하여 주시기 바랍니다. (화성시 2개월 이상 거주요건 확인용)★★★ -------------------------------------------------------------------------------- << 2026년 전기자동차(승용,화물) 보급사업 (1차) >> - 사 업 명: 2026년 전기자동차(승용·화물) 보급사업 공고(하반기2차) - 접수기간: `26. 2. 9. (월) 10:00 ∼ 8. 28.(금) 18:00(예산 소진시 조기 마감) - 보급대수: 승용 3,407대, 화물 354대 ※ 우선순위, 택배, 중소기업물량, 택시 등은 첨부 공고문 참조 - 신청자격: 지원신청일 기준 2개월 이상 연속하여 화성시에 거주한 자 (개인) 만 18세 이상 시민 (개인사업자) 대표자가 화성시에 주소지를 둔 사업자 (법인, 기관) 화성시 내 사업장(본사, 지사, 공장, 자동차 대여사업소 등)이 위치한 법인 및 기업 - 대상자선정기준: 차량 출고·등록순(지원가능확인 요청순) - 지급기준: 차량 출고·등록순 ---------------------------------------------------------------------------- ※ 차종별 보조금 상이하여 시스템 상의 잔여대수와 실제 잔여대수 다름 ※ 차종별 보조금은 사이트 상단 ‘구매 및 지원’→‘무공해차 구매보조금 지원’→‘구매보조금 지급현황’→세부차종 선택→‘지자체 차종별 보조금’ 참고 (국비 변경, 지원 차종 추가 등에 따라 공고문에 기재된 보조금 현황에서 변동될 수 있음) ※ 서류 첨부 시 1개의 스캔본으로 제출 요청(원본 제출 불필요) ※ 생애최초 신청 시 위택스(https://www.wetax.go.kr/main.do)에서 지방세미과세증명(전국, 만 18세 이후~2025년, 자동차 관련 세금) 발급 ※ 시스템 접수순으로 서류 검토하며, 공정성을 위해 전화로 처리요청하셔도 먼저 처리하지 않습니다."
경기,광주시,전기화물,본공고 1 본공고 2 본공고 3,*일반: 출고등록순 *우선: 출고등록순,75,0,0,0,75,88,56,8,5,19,59,38,5,4,12,16,0,0,0,63,"▶▶광주시 전기화물차◀◀ << 광주시 상반기 전기자동차 보급사업 공고문>> ○접수기간 : 2.6. 오전 9시 부터 접수가능 ※ 화물차 상반기 26년 2월 9일 16시 31분 마감. ○차량대수 : 상반기 승용 775대, 화물 75대 전환지원금은 본공고 파일3 칸 참고. ★주의사항 ▶지원신청서 접수순으로 서류검토 후 자격부여함 ▶자격부여 후 10일이내 출고확정 시 지원가능확인요청 ▶‘지원가능 여부 확인 요청 순’으로 대상자 확정 자세한 사항은 공고문 확인"
경기,양주시,전기화물,본공고 1 본공고 2,*일반: 출고등록순 *우선: 출고등록순,156,8,0,7,141,137,105,1,8,23,75,56,1,4,14,81,0,0,3,127,"■ 2026년 전기자동차( 보급사업 공고 ■ 1. 사업기간 : 2026. 2. 2. ~ 2026. 12. 11.(예산 소진 시 조기마감) 2. 보급대수 : 156대(우선순위 8대, 일반 : 141대, 택배 7대) 3. 신청대상 : 전기자동차 신청 전일까지 1개월 이상 거주한 양주시에 주소를 둔 만 18세 이상 개인 대표자가 양주시에 주소를 둔 개인사업자 양주시 내 사업장(본사, 자사 등) 이 위치한 법인 4. 지원금액 : 차종별 차등 지급 5. 선정기준 : 출고 등록순 ★ 대상자로 선정 통보된 날로부터 20일 이내에 차량출고 등록 및 보조금 지급신청을 시스템상 최종 완료해야 하며, 하지 아니한 경우 대상자 선정 취소 됨을 알려드립니다. ★ 전기자동차 보급사업과 관련한 자세한 사항은 공고문1을 참조하시기 바랍니다. ★ 전기자동차(승용) 보조금 금액 및 전환지원금 금액과 관련한 내용도 공고문2을 참조하시기 바랍니다."
경기,포천시,전기화물,본공고 1 본공고 2,*일반: 출고등록순 *우선: 출고등록순,48,0,0,0,48,37,23,6,2,6,28,18,4,2,4,20,0,0,0,44,
경기,여주시,전기화물,본공고 1 본공고 2,*일반: 접수순(초과시 출고등록순) *우선: 접수순(초과시 출고등록순),75,7,0,3,65,34,22,2,0,10,22,15,0,0,7,53,0,0,3,58,"여주시 2026년 상반기 전기자동차 보급사업 공고문 정정사항 있으니, 확인 바랍니다. 2026년 상반기 전기자동차 보급사업 정정 공고문을 붙임과 같이 게재 합니다. 1. 사 업 명 : 2026년 상반기 전기자동차 보급사업(정정) 2. 사업(접수)기간 : 2026년 1월 27일(화) 09시 ~ 2026년 06월 30일(화) 18시 3. 상반기 보급물량 : [승용 255대], [화물 75대], [승합(일반) 2대], [승합(어린이통학차량) 1대] 4. 지원내용 : 붙임 공고문 참조 5. 정정내용 가. 경유화물차를 보유한 전기화물차 구매자 중 폐차 미이행자는 성능보조금 50만원 차감 나. 지급신청시 지방세완납증명서 제출 삭제 다. 차종별 보조금/전환지원금 현황(별지) 추가 6. 기타사항 : 차종별 보조금 지원금액은 무공해차 통합누리집(www.ev.or.kr)을 통해 확인 가능(구매 및 지원 ⇒ 무공해차 구매보조금 지원 ⇒ 구매보조금 지급현황) 붙임 1. 2026년 상반기 전기자동차 보급사업 정정 공고문(한글문서) 1부. 2. 2026년 상반기 전기자동차 보급사업 정정 공고문(pdf문서) 1부. 3. 전기승용 차종별 보조금 현황 1부. 4. 전기화물 차종별 보조금 현황 1부. 끝."
경기,연천군,전기화물,,*일반: 출고등록순 *우선: 출고등록순,53,0,0,0,53,21,16,1,0,4,10,7,0,0,3,43,0,0,0,50,
경기,가평군,전기화물,본공고 1,*일반: 접수순(초과시 출고등록순) *우선: 접수순(초과시 출고등록순),45,5,0,0,40,24,13,1,1,9,19,9,1,1,8,26,0,0,0,32,"가. 신청 및 접수기간: 2026.1.28.~ 예산 소진 및 차량 출고일에 따라 변경 가능 나. 보급대수 1) 전기승용: 170대(일반 153대, 우선지원대상 17대) 2) 전기화물: 45대(일반 40대, 우선지원대상 5대) 3) 전기승합: 일반승합 2대(일반 1대, 공공조달구매 1대), 어린이승합 2대 다. 지원차종 및 금액: 차종마다 상이, 통합누리집 참고"
경기,양평군,전기화물,본공고 1,*일반: 출고등록순 *우선: 출고등록순,49,0,0,0,49,49,30,0,0,19,20,12,0,0,8,29,0,0,0,41,2026. 2. 25.기준 - 사전검토 보완 2건 - 자격부여 19건 - 대상자선정 10건 - 지급대기 14건 2026년 상반기 전기화물 사업물량: 49대입니다. (자격부여 이후 지원대상자 출고등록 순으로 선정하고 있습니다. 자격부여(19건) 확정 아님) ※ 대상자 선정 후 출고지연 시 대기자로 변경될 수 있습니다. 2026년 구매자 특성별추가지원금 및 전환지원금 등 지방자치단체 분담비율이 증가하여 목표물량 대비 예산이 조기 소진될 수 있을음 알려드립니다.
강원,춘천시,전기화물,본공고 1 본공고 2,*일반: 출고등록순 *우선: 출고등록순,100,10,0,0,90,96,61,8,7,20,61,39,4,5,13,39,0,0,0,77,"★★2. 27.(금) 기준 잔여대부 승용 600대, 화물 0대 <2026년 전기자동차 보급사업 안내> ○ 신청기간 : 2026. 2. 2.(월) 10:00 ~ 6. 30.(화) 18:00 / 예산소진 시 조기 마감 ○ 보급대수 : 100대 * 예산 범위 내에서 변동 될 수 있음 (연간 총 보급대수 160대 / 상반기 100대, 하반기 60대) ○ 기타 자세한 내용은 공고문 참조 * 대상자 선정 전 차량 출고(등록) 시 보조금 지급 불가하오니 주의하여 주시기 바랍니다. ** 전환지원금 관련 기존 차량 폐차, 판매는 지급신청 전까지 완료하시면 됩니다.(차량등록일로부터 10일 이내)"
강원,원주시,전기화물,본공고 1 본공고 2,*일반: 출고등록순 *우선: 출고등록순,210,20,0,10,180,109,78,2,6,23,58,41,1,5,11,152,0,0,5,169,○ 2026. 2. 23. 변경 공고(변경 사항 적색 표시) ○ 전기승합 신청접수일 : 2026. 2. 3.(화) 09:00 ○ 연간 총 보급대수 210대 - 보급대수는 차종별 보조금 차등 지원 및 국비 추가 지급 등에 따라 변동될 수 있습니다.
강원,강릉시,전기화물,본공고 1 본공고 2,*일반: 출고등록순 *우선: 출고등록순,120,12,0,6,102,45,32,4,4,5,23,17,3,2,1,97,0,0,4,101,"<2026년 전기자동차 보급사업 안내> ☆공고문 수정<감축실적 활용동의서 추가 (별지15)등> 필히 26. 2. 4. 공고문 확인 및 해당 양식 사용바랍니다.☆ ○ 신청기간(변경) : 2026. 2. 5.(목) 09:00 ~ 6. 30.(화) 18:00 / 예산소진 시 조기 마감 ○ 보급대수 : 120대 * 예산 범위 내에서 변동 될 수 있음 (연간 총 보급대수 168대 / 상반기 120대, 하반기 48대) ○ 기타 자세한 내용은 공고문 참조 * 대상자 선정 전 차량 출고(등록) 시 보조금 지급 불가하오니 주의하여 주시기 바랍니다. ** 2026. 1. 2. 이후 구매 계약 건만 인정합니다. *** 전환지원금 관련 기존 차량 폐차, 판매는 지급신청 전까지 완료하시면 됩니다.(차량등록일로부터 10일 이내)"
강원,동해시,전기화물,본공고 1 본공고 2,*일반: 출고등록순 *우선: 출고등록순,40,4,0,2,34,14,4,0,1,9,9,4,0,1,4,31,0,0,1,30,"<2026년 상반기 동해시 전기자동차 보급사업 안내> ○ 신청기간 : 2026. 2. 2.(월) 10:00 ~ 6. 30.(화) 18:00 / 예산소진 시 조기 마감 ○ 상반기 보급대수 : 255대(승용 210, 화물 40, 승합(개인) 3, 승합(어린이통학) 2) * 차종별 보조금 차등지원 및 국비 추가 지급 등에 따라 보급대수는 변동될 수 있음 * 자세한 사항은 공고문 확인바람. *** '26.1.1.이후 계약건에 대해서만 보조금 지급이 가능합니다!! * 대상자 선정 전 차량 출고(등록) 시 보조금 지급 불가하오니 주의하여 주시기 바랍니다. * 전환지원금은 개인(개인사업자,법인 등 불가)만 신청가능하며 판매 및 폐차관련서류는 보조금 지급신청전까지 제출 * 다자녀, 생애최초의 경우 ""만""나이 기준(다자녀 만18세이하, 생애최초 만19세~만34세)"
